,date,shoupanjia,zuigaojia,zuidijia,kaipanjia,zhangdiee,zhangdiefu,chengjiaoliang,chengjiaojine,num
0,1995/4/21,635.99,649.22,635.73,646.9,4.48,-1.4275,1340573.0,801441950.0,987
1,1995/4/24,619.73,630.26,618.13,627.39,-16.26,-2.5566,977123.0,697945940.0,987
2,1995/4/25,619.84,621.53,615.35,617.01,0.11,0.0177,610985.0,429311990.0,987
3,1995/4/26,601.83,622.83,601.76,621.12,-18.01,-2.9056,941409.0,615113980.0,987
4,1995/4/27,573.31,598.62,547.21,579.64,-28.52,-4.7389,1905996.0,1236586950.0,987
5,1995/4/28,579.93,582.02,572.32,577.43,6.62,1.1547,938144.0,582196990.0,987
6,1995/5/2,579.04,580.28,574.9,576.69,-0.89,-0.1535,807343.0,281063010.0,987
7,1995/5/3,580.38,586.25,580.13,580.79,1.34,0.2314,482472.0,317231000.0,987
8,1995/5/4,571.2,580.46,567.93,579.51,-9.18,-1.5817,480506.0,287305980.0,987
9,1995/5/5,574.17,577.45,569.53,569.53,2.97,0.52,418845.0,250063980.0,987
10,1995/5/8,571.51,575.1,568.7,573.12,-2.66,-0.4633,300239.0,191499000.0,987
11,1995/5/9,578.5,579.56,572.1,572.1,6.99,1.2231,363648.0,243981990.0,987
12,1995/5/10,565.14,580.75,564.86,577.76,-13.36,-2.3094,548077.0,331913980.0,987
13,1995/5/11,568.06,572.34,566.42,568.75,2.92,0.5167,349024.0,192221000.0,987
14,1995/5/12,584.84,593.5,567.89,569.35,16.78,2.9539,106445.0,775367970.0,987
15,1995/5/15,582.04,583.4,578.6,583.19,-2.8,-0.4788,410695.0,304102010.0,987
16,1995/5/16,578.85,584.41,578.18,583.17,-3.19,-0.5481,332583.0,223284000.0,987
17,1995/5/17,582.89,582.96,577.14,578.84,4.04,0.6979,242311.0,151195000.0,987
18,1995/5/18,763.51,770.82,682.01,741.81,180.62,30.987,10076101.0,8360267500.0,987
19,1995/5/19,855.81,855.81,761.38,768.82,92.3,12.0889,10855267.0,9800151880.0,987
20,1995/5/22,897.42,926.41,870.79,919.75,41.61,4.8621,12070917.0,11430287500.0,987
21,1995/5/23,750.3,833.69,749.83,791.74,-147.12,-16.3937,8409161.0,7530103750.0,987
22,1995/5/24,741.93,770.14,720.97,761.16,-8.37,-1.1156,4153473.0,3381596880.0,987
23,1995/5/25,696.85,748.23,696.44,747.06,-45.08,-6.0760000000000005,3151448.0,2525230000.0,987
24,1995/5/26,727.62,781.34,672.37,681.37,30.77,4.4156,3901339.0,3135775000.0,987
25,1995/5/29,710.59,724.01,698.77,719.64,-17.03,-2.3405,1505885.0,1141234920.0,987
26,1995/5/30,711.0,725.8,704.4,712.26,0.41,0.0577,1269182.0,986273980.0,987
27,1995/5/31,700.51,706.48,690.71,701.22,-10.49,-1.4754,1092356.0,815670000.0,987
28,1995/6/1,708.67,708.67,702.08,703.72,8.16,1.1649,906974.0,638450980.0,987
29,1995/6/2,716.82,722.3,710.5,710.82,8.15,1.15,1453289.0,1132082030.0,987
30,1995/6/5,691.64,718.41,691.01,718.14,-25.18,-3.5127,1187002.0,902548980.0,987
31,1995/6/6,689.13,690.65,675.65,678.37,-2.51,-0.3629,932597.0,683005000.0,987
32,1995/6/7,716.45,716.54,686.88,688.86,27.32,3.9644,1173637.0,803308050.0,987
33,1995/6/8,695.93,722.17,693.34,711.18,-20.52,-2.8641,2143230.0,1484943910.0,987
34,1995/6/9,702.62,709.02,695.62,695.7,6.69,0.9613,1337475.0,764647970.0,987
35,1995/6/12,698.72,702.17,690.4,696.65,-3.9,-0.5551,1944173.0,811293980.0,987
36,1995/6/13,698.95,702.97,696.83,697.89,0.23,0.0329,1188396.0,532803010.0,987
37,1995/6/14,689.22,701.85,684.85,699.32,-9.73,-1.3921,1103607.0,630675000.0,987
38,1995/6/15,646.85,685.46,640.37,685.45,-42.37,-6.1475,2317091.0,1566258910.0,987
39,1995/6/16,646.54,655.34,636.13,638.3,-0.31,-0.0479,982912.0,623260000.0,987
40,1995/6/19,638.96,641.69,634.81,637.58,-7.58,-1.1724,714114.0,458528980.0,987
41,1995/6/20,640.66,647.37,639.49,641.41,1.7,0.2661,779500.0,425158980.0,987
42,1995/6/21,651.81,651.81,639.88,640.88,11.15,1.7404,859035.0,453692970.0,987
43,1995/6/22,644.47,653.92,642.6,650.85,-7.34,-1.1261,1063607.0,526355980.0,987
44,1995/6/23,650.14,650.82,643.68,643.68,5.67,0.8798,855886.0,483110000.0,987
45,1995/6/26,653.4,654.78,647.81,650.91,3.26,0.5014,820606.0,421485000.0,987
46,1995/6/27,649.93,659.78,648.84,655.96,-3.47,-0.5311,1386078.0,694614920.0,987
47,1995/6/28,647.64,649.48,643.52,649.28,-2.29,-0.3523,792094.0,410556990.0,987
48,1995/6/29,643.92,650.82,641.57,647.82,-3.72,-0.5744,799524.0,441036990.0,987
49,1995/6/30,630.58,641.6,625.7,641.6,-13.34,-2.0717,1917740.0,941260000.0,987
50,1995/7/3,613.18,623.19,612.92,623.14,-17.4,-2.7594,1260256.0,662637970.0,987
51,1995/7/4,620.62,620.62,610.33,612.24,7.44,1.2133,908399.0,498044960.0,987
52,1995/7/5,636.03,637.4,623.98,624.02,15.41,2.483,1157414.0,694168980.0,987
53,1995/7/6,637.77,650.71,631.24,638.03,1.74,0.2736,2040922.0,1260676950.0,987
54,1995/7/7,666.78,666.85,636.84,637.48,29.01,4.5487,3066108.0,1775215000.0,987
55,1995/7/10,666.24,669.06,660.05,669.06,-0.54,-0.081,3409459.0,1866167970.0,987
56,1995/7/11,649.19,669.77,648.62,668.77,-17.05,-2.5591,2245976.0,1212893910.0,987
57,1995/7/12,648.91,652.84,645.83,645.85,-0.28,-0.0431,1134289.0,626467970.0,987
58,1995/7/13,656.15,656.15,649.43,649.53,7.24,1.1157,1588228.0,709516950.0,987
59,1995/7/14,652.8,662.55,652.36,658.92,-3.35,-0.5106,1766402.0,778865940.0,987
60,1995/7/17,695.45,700.77,651.67,651.95,42.65,6.5334,4618829.0,2557495000.0,987
61,1995/7/18,715.47,715.47,686.91,693.97,20.02,2.8787,6692290.0,2819696880.0,987
62,1995/7/19,690.98,723.68,688.93,717.47,-24.49,-3.4229,6698345.0,2984917810.0,987
63,1995/7/20,690.3,696.93,681.37,686.56,-0.68,-0.0984,2763215.0,1289795940.0,987
64,1995/7/21,693.56,699.19,686.64,694.1,3.26,0.4723,2876029.0,1330355940.0,987
65,1995/7/24,709.92,716.22,699.84,699.84,16.36,2.3588,8588448.0,3497951880.0,987
66,1995/7/25,703.58,712.28,699.6,709.72,-6.34,-0.8931,4677425.0,1850362970.0,987
67,1995/7/26,691.12,713.04,690.36,703.29,-12.46,-1.7709,3705401.0,1745170000.0,987
68,1995/7/27,697.72,697.72,686.76,686.9,6.6,0.955,2246993.0,984080000.0,987
69,1995/7/28,695.42,702.97,692.88,699.85,-2.3,-0.3296,3230925.0,1612267970.0,987
70,1995/7/31,695.55,702.44,692.48,699.61,0.13,0.0187,2324125.0,1166741950.0,987
71,1995/8/1,715.4,718.24,688.65,697.22,19.85,2.8539,3194201.0,1754645940.0,987
72,1995/8/2,699.99,733.86,699.45,721.15,-15.41,-2.154,4544828.0,2874145000.0,987
73,1995/8/3,703.44,706.65,698.59,699.41,3.45,0.4929,1817123.0,1000375940.0,987
74,1995/8/4,709.88,712.54,706.55,707.19,6.44,0.9155,2570341.0,1159268980.0,987
75,1995/8/7,718.08,718.54,707.37,708.27,8.2,1.1551,2689043.0,1158315000.0,987
76,1995/8/8,712.53,728.51,709.24,724.79,-5.55,-0.7729,3566226.0,1453947030.0,987
77,1995/8/9,717.46,717.55,704.87,711.8,4.93,0.6919,3623220.0,1636068910.0,987
78,1995/8/10,735.15,741.32,714.62,718.75,17.69,2.4656,8558366.0,3961151880.0,987
79,1995/8/11,744.99,749.53,734.52,736.64,9.84,1.3385,9059357.0,4341420000.0,987
80,1995/8/14,776.13,788.16,752.98,759.12,31.14,4.1799,11835226.0,6488543130.0,987
81,1995/8/15,751.48,773.74,749.54,773.74,-24.65,-3.176,7278627.0,4359385000.0,987
82,1995/8/16,767.66,767.71,752.39,752.41,16.18,2.1531,7800190.0,4546991880.0,987
83,1995/8/17,769.45,783.22,763.25,775.8,1.79,0.2332,6967108.0,4258415000.0,987
84,1995/8/18,757.43,773.23,753.28,772.57,-12.02,-1.5622,4953518.0,3011030000.0,987
85,1995/8/21,739.06,755.44,735.12,752.06,-18.37,-2.4253,4113199.0,2243599840.0,987
86,1995/8/22,739.86,742.92,734.41,738.94,0.8,0.1082,2430887.0,1382577030.0,987
87,1995/8/23,729.89,744.39,724.69,741.72,-9.97,-1.3476,2515786.0,1344994840.0,987
88,1995/8/24,733.85,735.42,718.05,728.76,3.96,0.5425,2596307.0,1229307970.0,987
89,1995/8/25,727.58,734.51,723.9,733.19,-6.27,-0.8544,2207277.0,1098327030.0,987
90,1995/8/28,725.62,728.68,722.53,724.1,-1.96,-0.2694,1478849.0,716252030.0,987
91,1995/8/29,722.08,741.65,719.87,728.11,-3.54,-0.4879,2568240.0,1128323910.0,987
92,1995/8/30,715.73,725.87,714.04,721.75,-6.35,-0.8794,1793817.0,782493980.0,987
93,1995/8/31,723.87,723.87,711.11,715.56,8.14,1.1373,1882342.0,910793980.0,987
94,1995/9/1,728.84,728.85,720.99,726.05,4.97,0.6866,2036533.0,1055225940.0,987
95,1995/9/4,737.89,737.94,728.99,731.42,9.05,1.2417,2865883.0,1714945940.0,987
96,1995/9/5,739.53,751.58,736.22,743.21,1.64,0.2223,2698624.0,1817252970.0,987
97,1995/9/6,753.75,754.2,738.27,738.99,14.22,1.9228,3817502.0,2199471090.0,987
98,1995/9/7,753.84,766.03,753.01,758.29,0.09,0.0119,6190180.0,3272556880.0,987
99,1995/9/8,751.08,758.18,747.06,753.28,-2.76,-0.3661,3051478.0,1786790000.0,987
100,1995/9/11,775.45,775.45,755.62,756.68,24.37,3.2447,4213794.0,2226745000.0,987
101,1995/9/12,763.69,792.54,760.76,791.36,-11.76,-1.5165,4611117.0,2563080940.0,987
102,1995/9/13,763.18,767.12,755.0,764.91,-0.51,-0.0668,3426015.0,1770296880.0,987
103,1995/9/14,758.13,766.06,754.47,765.14,-5.05,-0.6617,5448405.0,2374285000.0,987
104,1995/9/15,755.93,757.89,749.89,756.65,-2.2,-0.2902,2691833.0,1427072030.0,987
105,1995/9/18,757.4,758.18,751.31,757.99,1.47,0.1945,2418002.0,1208713980.0,987
106,1995/9/19,736.74,762.18,735.21,761.17,-20.66,-2.7278,3154083.0,1493265940.0,987
107,1995/9/20,726.14,731.54,721.0,730.28,-10.6,-1.4388,2027674.0,985310940.0,987
108,1995/9/21,731.17,731.89,726.25,726.32,5.03,0.6927,1367015.0,727556950.0,987
109,1995/9/22,730.01,733.81,727.37,732.07,-1.16,-0.1586,1074830.0,590275940.0,987
110,1995/9/25,723.35,730.01,717.43,730.01,-6.66,-0.9123,1210792.0,600946990.0,987
111,1995/9/26,728.86,729.29,721.79,723.22,5.51,0.7617,1022871.0,503871990.0,987
112,1995/9/27,708.46,728.21,707.61,727.47,-20.4,-2.7989,2608655.0,1380733910.0,987
113,1995/9/28,711.19,711.19,699.1,705.02,2.73,0.3853,2068937.0,1034910000.0,987
114,1995/9/29,722.43,722.43,711.91,711.91,11.24,1.5804,1922061.0,986697030.0,987
115,1995/10/4,717.79,725.2,716.07,724.04,-4.64,-0.6423,1222045.0,642140000.0,1597
116,1995/10/5,724.88,724.92,715.64,718.0,7.09,0.9878,1020401.0,561004020.0,1597
117,1995/10/6,719.96,729.54,718.93,724.88,-4.92,-0.6787,2323431.0,1243449920.0,1597
118,1995/10/9,706.29,717.99,704.41,717.99,-13.67,-1.8987,2345760.0,1174992970.0,1597
119,1995/10/10,708.63,720.43,703.34,704.55,2.34,0.3313,3995194.0,2674452810.0,1597
120,1995/10/11,710.89,710.89,700.69,705.56,2.26,0.3189,4139230.0,2585201880.0,1597
121,1995/10/12,704.4,714.86,703.8,713.25,-6.49,-0.9129,5487184.0,2927632810.0,1597
122,1995/10/13,702.98,711.53,693.86,702.49,-1.42,-0.2016,3929210.0,2946325000.0,1597
123,1995/10/16,701.34,706.4,696.79,702.13,-1.64,-0.2333,2591953.0,1648940940.0,1597
124,1995/10/17,702.4,705.6,698.48,700.86,1.06,0.1511,1888299.0,1136566020.0,1597
125,1995/10/18,716.83,716.83,705.72,705.72,14.43,2.0544,4273054.0,2326854840.0,1597
126,1995/10/19,702.79,720.75,700.83,719.76,-14.04,-1.9586,4527197.0,2636130000.0,1597
127,1995/10/20,726.29,726.29,697.56,700.33,23.5,3.3438,3221212.0,1894686880.0,1597
128,1995/10/23,723.09,729.97,718.44,729.76,-3.2,-0.4406,3877994.0,2354826880.0,1597
129,1995/10/24,723.57,727.4,720.23,724.79,0.48,0.0664,3116097.0,1828258910.0,1597
130,1995/10/25,760.41,765.48,740.74,765.21,36.84,5.0914,8046441.0,4649840940.0,1597
131,1995/10/26,731.47,759.73,731.14,757.11,-28.94,-3.8058,6377618.0,3024052810.0,1597
132,1995/10/27,722.37,735.06,721.47,730.96,-9.1,-1.2441,3579319.0,1924780000.0,1597
133,1995/10/30,722.78,724.57,719.24,722.86,0.41,0.0568,2513254.0,1273854920.0,1597
134,1995/10/31,717.32,726.49,715.4,723.43,-5.46,-0.7554,2733567.0,1717710940.0,1597
135,1995/11/1,723.39,727.5,712.27,716.46,6.07,0.8462,3035687.0,1645705940.0,1597
136,1995/11/2,721.7,728.35,719.14,723.96,-1.69,-0.2336,2050365.0,1116481020.0,1597
137,1995/11/3,727.78,727.79,720.77,720.77,6.08,0.8425,3155308.0,1623081880.0,1597
138,1995/11/6,736.15,736.15,728.99,729.04,8.37,1.1501,2477455.0,1392960940.0,1597
139,1995/11/7,729.69,736.91,728.05,736.9,-6.46,-0.8775,2034498.0,1196249920.0,1597
140,1995/11/8,711.61,725.33,708.58,725.33,-18.08,-2.4778,2553375.0,1328897030.0,1597
141,1995/11/9,711.2,714.53,700.82,708.58,-0.41,-0.0576,2051134.0,1253331950.0,1597
142,1995/11/10,708.76,712.19,708.0,710.75,-2.44,-0.3431,1328636.0,788713980.0,1597
143,1995/11/13,688.7,705.92,686.43,705.89,-20.06,-2.8303,1681681.0,898382970.0,1597
144,1995/11/14,688.87,691.25,684.47,687.06,0.17,0.0247,1290281.0,690045000.0,1597
145,1995/11/15,692.2,692.2,680.68,688.5,3.33,0.4834,1705474.0,1106688980.0,1597
146,1995/11/16,682.44,691.09,681.25,690.11,-9.76,-1.41,2658306.0,1483161880.0,1597
147,1995/11/17,676.19,682.23,675.37,680.08,-6.25,-0.9158,1233322.0,765756950.0,1597
148,1995/11/20,674.74,677.11,668.63,671.8,-1.45,-0.2144,828513.0,525895000.0,1597
149,1995/11/21,678.42,678.86,675.18,675.18,3.68,0.5454,1173928.0,617953980.0,1597
150,1995/11/22,663.32,679.34,662.86,678.64,-15.1,-2.2258,914955.0,555567970.0,1597
151,1995/11/23,658.37,664.86,657.64,662.61,-4.95,-0.7462,1017387.0,605080000.0,1597
152,1995/11/24,659.37,662.05,654.09,656.96,1.0,0.1519,763563.0,465923010.0,1597
153,1995/11/27,645.03,658.32,644.56,658.08,-14.34,-2.1748,856620.0,489129960.0,1597
154,1995/11/28,652.57,652.57,638.31,643.73,7.54,1.1689,959655.0,536753980.0,1597
155,1995/11/29,641.59,652.1,640.55,652.1,-10.98,-1.6826,732428.0,408523010.0,1597
156,1995/11/30,641.14,652.62,632.03,639.51,-0.45,-0.0701,923616.0,517878010.0,1597
157,1995/12/1,633.81,639.49,624.93,631.55,-7.33,-1.1433,921951.0,461736990.0,1597
158,1995/12/4,634.92,635.73,632.24,632.72,1.11,0.1751,412218.0,215101000.0,1597
159,1995/12/5,637.22,638.76,635.59,636.43,2.3,0.3623,460212.0,224791000.0,1597
160,1995/12/6,628.43,637.32,627.85,637.3,-8.79,-1.3794,641821.0,402152970.0,1597
161,1995/12/7,631.84,632.37,627.06,628.63,3.41,0.5426,500832.0,299361970.0,1597
162,1995/12/8,636.78,643.36,631.84,631.95,4.94,0.7818,1458221.0,887022030.0,1597
163,1995/12/11,619.26,639.29,618.08,636.82,-17.52,-2.7513,1137729.0,717117970.0,1597
164,1995/12/12,629.45,633.93,605.09,616.34,10.19,1.6455,1476493.0,928942030.0,1597
165,1995/12/13,613.8,631.02,613.19,629.84,-15.65,-2.4863,1433506.0,947331950.0,1597
166,1995/12/14,614.75,617.86,611.49,613.07,0.95,0.1548,766437.0,455577970.0,1597
167,1995/12/15,603.89,612.61,601.02,612.6,-10.86,-1.7666,993696.0,542726020.0,1597
168,1995/12/18,592.14,600.65,591.51,600.65,-11.75,-1.9457,809700.0,493260980.0,1597
169,1995/12/19,592.06,596.35,590.9,592.72,-0.08,-0.0135,639003.0,358183980.0,1597
170,1995/12/20,601.04,601.1,593.51,593.51,8.98,1.5167,665901.0,346795980.0,1597
171,1995/12/21,597.43,606.69,597.23,601.91,-3.61,-0.6006,957680.0,500460000.0,1597
172,1995/12/22,594.24,599.71,591.37,596.26,-3.19,-0.534,696867.0,353630000.0,1597
173,1995/12/25,580.03,590.76,579.26,590.76,-14.21,-2.3913,709792.0,370452970.0,1597
174,1995/12/26,572.22,580.38,571.43,578.79,-7.81,-1.3465,548952.0,280809980.0,1597
175,1995/12/27,570.4,573.87,562.33,571.68,-1.82,-0.3181,809123.0,391946990.0,1597
176,1995/12/28,556.82,569.19,555.66,568.77,-13.58,-2.3808,809372.0,406660980.0,1597
177,1995/12/29,555.29,561.61,552.84,555.74,-1.53,-0.2748,822337.0,394446990.0,1597
178,1996/1/2,537.87,550.26,537.38,550.26,-17.42,-3.1371,482478.0,223116990.0,1597
179,1996/1/3,542.42,542.74,530.79,535.23,4.55,0.8459,556192.0,252573980.0,1597
180,1996/1/4,558.76,558.94,539.76,541.94,16.34,3.0124,1105913.0,451488010.0,1597
181,1996/1/5,536.37,561.36,536.12,559.03,-22.39,-4.0071,1386371.0,597185000.0,1597
182,1996/1/8,539.17,540.04,527.91,533.33,2.8,0.522,696207.0,287150000.0,1597
183,1996/1/9,558.62,559.64,540.99,541.35,19.45,3.6074,1894742.0,803436950.0,1597
184,1996/1/10,547.62,552.31,540.59,552.3,-11.0,-1.9691,1531535.0,652606020.0,1597
185,1996/1/11,545.64,552.56,543.12,547.46,-1.98,-0.3616,1157744.0,496815980.0,1597
186,1996/1/12,547.11,549.76,541.67,545.23,1.47,0.2694,967429.0,421600000.0,1597
187,1996/1/15,551.04,551.91,543.83,545.05,3.93,0.7183,919361.0,423648980.0,1597
188,1996/1/16,547.76,554.9,545.49,551.82,-3.28,-0.5952,852911.0,362895980.0,1597
189,1996/1/17,537.31,548.57,535.24,546.21,-10.45,-1.9078,981153.0,409780980.0,1597
190,1996/1/18,517.63,533.41,517.3,533.38,-19.68,-3.6627,1267549.0,559187970.0,1597
191,1996/1/19,523.51,523.59,512.83,515.0,5.88,1.1359,863912.0,382323980.0,1597
192,1996/1/22,516.46,521.0,514.16,520.95,-7.05,-1.3467,682624.0,309451000.0,1597
193,1996/1/23,519.6,522.41,515.48,515.48,3.14,0.608,556340.0,251083980.0,1597
194,1996/1/24,522.63,524.33,519.94,519.94,3.03,0.5831,779977.0,344155980.0,1597
195,1996/1/25,521.37,538.96,520.74,523.75,-1.26,-0.2411,2307320.0,941891950.0,1597
196,1996/1/26,525.57,527.07,515.37,516.44,4.2,0.8056,967330.0,399411020.0,1597
197,1996/1/29,529.14,530.17,525.49,526.2,3.57,0.6793,1098300.0,485378980.0,1597
198,1996/1/30,532.57,532.65,525.6,531.3,3.43,0.6482,1153756.0,528943980.0,1597
199,1996/1/31,537.35,538.11,530.12,531.46,4.78,0.8975,1964732.0,820316950.0,1597
200,1996/2/1,536.68,537.17,532.61,536.24,-0.67,-0.1247,962217.0,446983010.0,1597
201,1996/2/2,536.04,536.04,528.57,535.12,-0.64,-0.1193,993070.0,487401950.0,1597
202,1996/2/5,522.85,537.27,522.48,537.23,-13.19,-2.4606,1220876.0,680048980.0,1597
203,1996/2/6,520.69,522.67,518.18,520.08,-2.16,-0.4131,776204.0,399123010.0,1597
204,1996/2/7,524.3,524.72,519.65,520.37,3.61,0.6933,673555.0,336765000.0,1597
205,1996/2/8,521.86,524.65,521.13,523.74,-2.44,-0.4654,378694.0,188936990.0,1597
206,1996/2/9,525.41,525.43,521.11,522.0,3.55,0.6803,329658.0,153373990.0,1597
207,1996/2/12,523.85,524.06,523.57,523.57,-1.56,-0.2969,364642.0,180683010.0,1597
208,1996/2/13,529.58,530.75,524.96,525.14,5.73,1.0938,471762.0,213136990.0,1597
209,1996/2/14,529.25,534.18,528.71,530.09,-0.33,-0.0623,497882.0,227457990.0,1597
210,1996/2/15,536.98,538.35,528.5,529.32,7.73,1.4606,830979.0,394265000.0,1597
211,1996/2/16,552.94,553.83,537.13,537.13,15.96,2.9722,1870610.0,929203910.0,1597
212,1996/3/4,601.98,601.98,572.91,583.38,49.04,8.869,4480923.0,2372805000.0,1597
213,1996/3/5,587.06,606.51,582.73,600.46,-14.92,-2.4785,4289672.0,2200692970.0,1597
214,1996/3/6,559.7,583.33,558.69,582.37,-27.36,-4.6605,2514257.0,1265821950.0,1597
215,1996/3/7,569.33,569.33,558.04,558.12,9.63,1.7206,1148420.0,586833010.0,1597
216,1996/3/8,573.13,574.78,559.18,566.89,3.8,0.6675,1334412.0,765905000.0,1597
217,1996/3/11,568.12,575.47,565.53,574.19,-5.01,-0.8741,1157246.0,633142970.0,1597
218,1996/3/12,563.88,566.3,556.41,566.3,-4.24,-0.7463,1166225.0,631255980.0,1597
219,1996/3/13,563.2,566.13,561.03,562.77,-0.68,-0.1206,661702.0,340815980.0,1597
220,1996/3/14,562.3,564.73,561.5,562.98,-0.9,-0.1598,592667.0,316831000.0,1597
221,1996/3/15,562.39,563.5,557.54,561.44,0.09,0.016,597795.0,308015000.0,1597
222,1996/3/18,567.87,568.02,561.09,561.81,5.48,0.9744,980704.0,529025980.0,1597
223,1996/3/19,566.55,571.13,565.34,568.14,-1.32,-0.2324,763322.0,412311020.0,1597
224,1996/3/20,569.67,570.48,566.24,566.28,3.12,0.5507,803071.0,446454020.0,1597
225,1996/3/21,569.76,574.01,569.31,570.22,0.09,0.0158,1118479.0,594340980.0,1597
226,1996/3/22,570.18,571.33,566.52,569.51,0.42,0.0737,884935.0,464683010.0,1597
227,1996/3/25,570.24,572.75,569.37,570.77,0.06,0.0105,962361.0,552892970.0,1597
228,1996/3/26,563.52,570.74,562.97,570.25,-6.72,-1.1785,890455.0,467403010.0,1597
229,1996/3/27,562.35,562.98,557.32,562.73,-1.17,-0.2076,684522.0,369351020.0,1597
230,1996/3/28,554.04,562.44,553.89,562.31,-8.31,-1.4777,1060697.0,578856990.0,1597
231,1996/3/29,556.39,557.33,549.72,553.79,2.35,0.4242,1085856.0,515226990.0,1597
232,1996/4/1,566.19,573.95,561.95,566.21,9.8,1.7614,1371654.0,820545000.0,1597
233,1996/4/2,557.21,564.99,556.91,564.94,-8.98,-1.5859999999999999,676068.0,358806020.0,1597
234,1996/4/3,560.98,562.28,556.23,557.56,3.77,0.6766,484239.0,258396990.0,1597
235,1996/4/4,563.19,564.47,559.82,561.19,2.21,0.39399999999999996,536910.0,305106990.0,1597
236,1996/4/5,582.53,584.18,563.67,563.67,19.34,3.4339999999999997,1157159.0,709538980.0,1597
237,1996/4/8,581.38,587.6,578.32,583.63,-1.15,-0.1974,1899630.0,1215845000.0,1597
238,1996/4/9,578.07,580.94,576.61,580.63,-3.31,-0.5693,859305.0,502418980.0,1597
239,1996/4/10,579.82,582.3,577.73,578.37,1.75,0.3027,1004596.0,608286020.0,1597
240,1996/4/11,583.38,583.38,576.99,579.51,3.56,0.614,998554.0,611694960.0,1597
241,1996/4/12,586.96,593.73,584.39,584.39,3.58,0.6137,1548458.0,963649920.0,1597
242,1996/4/15,584.67,587.92,583.32,585.95,-2.29,-0.3901,827849.0,485131990.0,1597
243,1996/4/16,590.85,591.42,584.22,584.27,6.18,1.057,1350672.0,723480000.0,1597
244,1996/4/17,593.38,597.77,591.89,594.15,2.53,0.4282,1740492.0,981171020.0,1597
245,1996/4/18,600.28,600.28,589.8,592.81,6.9,1.1628,1656789.0,948628980.0,1597
246,1996/4/19,618.12,618.27,602.15,602.15,17.84,2.9719,4123339.0,2443462810.0,1597
247,1996/4/22,613.97,627.65,613.94,624.93,-4.15,-0.6714,5312174.0,3500454690.0,1597
248,1996/4/23,623.77,623.77,609.89,611.37,9.8,1.5962,2881555.0,1789476880.0,1597
249,1996/4/24,664.65,664.65,633.8,633.8,40.88,6.5537,7184553.0,4445490000.0,1597
250,1996/4/25,652.67,686.38,650.82,674.47,-11.98,-1.8025,6689213.0,4503471880.0,1597
251,1996/4/26,707.61,714.56,660.14,660.14,54.94,8.4177,10071376.0,6973550630.0,1597
252,1996/4/29,738.62,739.29,710.0,722.57,31.01,4.3824,8780222.0,6362673750.0,1597
253,1996/4/30,681.16,738.5,679.45,728.39,-57.46,-7.7794,7235604.0,5051593130.0,1597
254,1996/5/2,654.43,721.66,652.76,715.97,-26.73,-3.9242,5179001.0,3547684060.0,1597
255,1996/5/3,650.04,660.27,645.01,654.43,-4.39,-0.6708,2960827.0,2002062970.0,1597
256,1996/5/6,671.28,672.85,648.23,648.23,21.24,3.2675,5766489.0,2988110940.0,1597
257,1996/5/7,661.16,682.62,660.02,677.44,-10.12,-1.5076,4933715.0,2700473130.0,1597
258,1996/5/8,661.27,666.86,653.12,659.7,0.11,0.0166,3119170.0,1796039840.0,1597
259,1996/5/9,656.9,669.8,654.82,659.4,-4.37,-0.6608,2672481.0,1703690940.0,1597
260,1996/5/10,661.47,661.47,648.0,656.33,4.57,0.6957,2225074.0,1300218980.0,1597
261,1996/5/13,666.1,672.76,663.68,665.49,4.63,0.7,3831605.0,1971379840.0,1597
262,1996/5/14,665.41,672.44,663.34,668.58,-0.69,-0.1036,2811699.0,1624910940.0,1597
263,1996/5/15,682.05,682.05,664.99,665.75,16.64,2.5007,2782651.0,1661033910.0,1597
264,1996/5/16,683.07,698.37,682.27,687.51,1.02,0.1495,5889047.0,3530615000.0,1597
265,1996/5/17,711.93,712.051,682.409,685.205,28.86,4.225,4320810.0,2843480940.0,1597
266,1996/5/20,703.084,725.1610000000001,699.365,719.192,-8.846,-1.2425,6628098.0,4583916880.0,1597
267,1996/5/21,661.852,707.062,660.928,701.959,-41.232,-5.8644,4715549.0,2913322810.0,1597
268,1996/5/22,668.6210000000001,672.61,657.426,658.1460000000001,6.769,1.0227,3663837.0,2094262970.0,1597
269,1996/5/23,642.673,670.245,641.568,668.698,-25.948,-3.8808,3292401.0,1703612970.0,1597
270,1996/5/24,639.802,644.919,630.42,638.759,-2.8710000000000004,-0.4467,2519110.0,1418904060.0,1597
271,1996/5/27,637.9590000000001,642.106,635.016,639.513,-1.8430000000000002,-0.2881,1207223.0,682553980.0,1597
272,1996/5/28,646.9119999999999,647.063,638.179,638.569,8.953,1.4034,1934188.0,1125518980.0,1597
273,1996/5/29,650.555,652.2819999999999,646.836,648.5459999999999,3.6430000000000002,0.5631,1417899.0,864847970.0,1597
274,1996/5/30,636.364,650.895,634.023,650.61,-14.190999999999999,-2.1814,1681183.0,1047171950.0,1597
275,1996/5/31,643.65,653.224,632.22,633.9159999999999,7.2860000000000005,1.1449,2416099.0,1808897970.0,1597
276,1996/6/3,641.092,652.519,636.457,643.955,-2.5580000000000003,-0.3974,3233044.0,2405914060.0,1597
277,1996/6/4,651.511,656.587,642.0,642.063,10.419,1.6252,3183675.0,2289737970.0,1597
